Location;Season;Sampling;Event number;Sample number;The number of sample;Image;FT-IR;Lost;Broken;diameter / mm;area / mm^2;estimated mass / µg;Color;Shape;Component;Remark;Product;Remark;Note
Cha Tho;Rainy Season;Accumulation Sampling;695;53;1;0695-0053.jpg;0695-0053-air-ATR.JDX;;;0,81;0,32;32,48;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;695;54;1;0695-0054.jpg;0695-0054-air-ATR.JDX;;;0,74;0,21;48,00;blue;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;695;55;1;0695-0055.jpg;0695-0055-air-ATR.JDX;;?;0,59;0,18;18,50;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;695;56;1;0695-0056.jpg;0695-0056-air-ATR.JDX;;?;0,74;0,22;22,20;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;1;1;0696-0001.jpg;0696-0001-air-ATR.JDX;;;3,92;8,01;146,52;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;696;2;1;0696-0002.jpg;0696-0002-air-ATR.JDX;;;3,46;8,08;147,91;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;696;3;1;0696-0003.jpg;0696-0003-air-ATR.JDX;;;0,66;0,07;9,14;transparent;Fragment;PS;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;5;1;0696-0005.jpg;0696-0005-air-ATR.JDX;;;2,75;2,49;331,08;white;Fragment;PS;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;6;1;0696-0006.jpg;0696-0006-air-ATR.JDX;;;1,48;0,48;64,32;white;Fragment;PS;;;;Similar to styrofoam
Cha Tho;Rainy Season;Accumulation Sampling;696;7;1;0696-0007.jpg;0696-0007-air-ATR.JDX;;;1,17;0,35;35,87;red;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;8;1;0696-0008.jpg;0696-0008-air-ATR.JDX;;;3,07;2,14;-;white;Fiber;Not Plastic;No similar plastics;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;9;1;0696-0009.jpg;0696-0009-air-ATR.JDX;?;;1,12;0,37;49,12;white;Fragment;PS;;;;Similar to styrofoam
Cha Tho;Rainy Season;Accumulation Sampling;696;10;1;0696-0010.jpg;0696-0010-air-ATR.JDX;?;?;1,02;0,57;57,64;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;11;1;0696-0011.jpg;0696-0011-air-ATR.JDX;;;1,82;0,30;17,76;green;Fiber;PP;;Artificial Turf;Extrude type;
Cha Tho;Rainy Season;Accumulation Sampling;696;12;1;0696-0012.jpg;0696-0012-air-ATR.JDX;;;1,17;0,11;6,53;green;Fiber;PP;;Artificial Turf;Extrude type;
Cha Tho;Rainy Season;Accumulation Sampling;696;13;1;0696-0013.jpg;0696-0013-air-ATR.JDX;;;1,66;0,83;15,23;white;Sheet;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;696;14;1;0696-0014.jpg;0696-0014-air-ATR.JDX;;;4,23;4,15;-;white;Fragment;others;organic matter;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;15;1;0696-0015.jpg;0696-0015-air-ATR.JDX;;;1,03;0,10;-;brown;Fiber;Not Plastic;cellulose;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;16;1;0696-0016.jpg;0696-0016-air-ATR.JDX;;;1,07;0,44;-;brown;Fragment;others;similar to PE;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;18;1;0696-0018.jpg;0696-0018-air-ATR.JDX;;;1,85;1,44;-;brown;Fragment;others;similar to PE;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;19;1;0696-0019.jpg;0696-0019-air-ATR.JDX;;;1,00;0,42;42,61;blue;Sheet;PE;;;;Similar to blue tarpaulin
Cha Tho;Rainy Season;Accumulation Sampling;696;20;1;0696-0020.jpg;0696-0020-air-ATR.JDX;;;1,46;0,68;154,94;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;21;1;0696-0021.jpg;0696-0021-air-ATR.JDX;;;1,21;0,20;46,33;transparent;Fragment;PMMA;acrylic resin;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;22;1;0696-0022.jpg;0696-0022-air-ATR.JDX;?;?;0,77;0,21;47,84;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;23;1;0696-0023.jpg;0696-0023-air-ATR.JDX;;;0,74;0,17;6,30;white;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;24;1;0696-0024.jpg;0696-0024-air-ATR.JDX;?;?;0,64;0,14;14,32;transparent;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;25;1;0696-0025.jpg;0696-0025-air-ATR.JDX;?;?;2,58;0,29;-;white;Fiber;Not Plastic;inorganic matter;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;26;1;0696-0026.jpg;0696-0026-air-ATR.JDX;;;1,48;0,60;136,30;brown;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;27;1;0696-0027.jpg;0696-0027-air-ATR.JDX;?;?;0,74;0,19;43,77;green;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;28;1;0696-0028.jpg;0696-0028-air-ATR.JDX;;;1,62;0,47;106,25;brown;Fragment;EVA;ethylene vinyl acetate;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;29;1;0696-0029.jpg;0696-0029-air-ATR.JDX;?;;0,67;0,15;14,96;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;30;1;0696-0030.jpg;0696-0030-air-ATR.JDX;;;1,32;0,78;79,40;multicolor;Sheet;EVA;ethylene vinyl acetate;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;31;1;0696-0031.jpg;0696-0031-air-ATR.JDX;;;1,14;0,53;53,23;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;32;1;0696-0032.jpg;0696-0032-air-ATR.JDX;?;;0,59;0,11;10,67;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;33;1;0696-0033.jpg;0696-0033-air-ATR.JDX;;;0,56;0,11;6,79;white;Fiber;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;34;1;0696-0034.jpg;0696-0034-air-ATR.JDX;?;;0,28;0,03;3,27;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;35;1;0696-0035.jpg;0696-0035-air-ATR.JDX;;;0,31;0,04;9,17;multicolor;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;36;1;0696-0036.jpg;0696-0036-air-ATR.JDX;;;0,44;0,07;3,98;white;Fiber;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;37;1;0696-0037.jpg;0696-0037-air-ATR.JDX;?;;0,25;0,03;2,86;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;38;1;0696-0038.jpg;0696-0038-air-ATR.JDX;;;0,46;0,09;5,17;green;Fiber;PP;;;;Similar to artificial turf
Cha Tho;Rainy Season;Accumulation Sampling;696;39;1;0696-0039.jpg;0696-0039-air-ATR.JDX;;;0,48;0,11;11,29;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;40;1;0696-0040.jpg;0696-0040-air-ATR.JDX;;;3,57;0,30;18,28;white;Fiber;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;41;1;0696-0041.jpg;0696-0041-air-ATR.JDX;;;1,06;0,62;23,54;transparent;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;42;1;0696-0042.jpg;0696-0042-air-ATR.JDX;?;;0,67;0,19;42,44;orange;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;43;1;0696-0043.jpg;0696-0043-air-ATR.JDX;;;1,14;0,23;-;brown;Fragment;Not Plastic;cellulose;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;44;1;0696-0044.jpg;0696-0044-air-ATR.JDX;;;1,03;0,08;4,91;blue;Fiber;PP;;;;Similar to blue tarpaulin
Cha Tho;Rainy Season;Accumulation Sampling;696;45;1;0696-0045.jpg;0696-0045-air-ATR.JDX;;;0,79;0,23;23,04;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;46;1;0696-0046.jpg;0696-0046-air-ATR.JDX;;;0,39;0,07;16,51;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;47;1;0696-0047.jpg;0696-0047-air-ATR.JDX;;;1,18;0,09;-;white;Fiber;Not Plastic;too weak intensity;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;48;1;0696-0048.jpg;0696-0048-air-ATR.JDX;;;0,34;0,06;6,31;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;49;1;0696-0049.jpg;0696-0049-air-ATR.JDX;;;1,46;0,41;92,95;brown;Fragment;EVA;ethylene vinyl acetate;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;50;1;0696-0050.jpg;0696-0050-air-ATR.JDX;;;0,39;0,06;6,34;transparent;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;51;1;0696-0051.jpg;0696-0051-air-ATR.JDX;;;1,14;0,20;45,62;blue;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;52;1;0696-0052.jpg;0696-0052-air-ATR.JDX;;;0,71;0,20;20,70;transparent;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;53;1;0696-0053.jpg;0696-0053-air-ATR.JDX;;;0,93;0,46;61,31;black;Fragment;PS;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;54;1;0696-0054.jpg;0696-0054-air-ATR.JDX;;;0,84;0,17;17,55;transparent;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;55;1;0696-0055.jpg;0696-0055-air-ATR.JDX;;;1,12;0,26;9,95;transparent;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;56;1;0696-0056.jpg;0696-0056-air-ATR.JDX;;;9,28;2,45;-;white;Fiber;Not Plastic;cellulose;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;57;1;0696-0057.jpg;0696-0057-air-ATR.JDX;;;0,39;0,09;21,28;black;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;58;1;0696-0058.jpg;0696-0058-air-ATR.JDX;;;1,07;0,30;30,69;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;59;1;0696-0059.jpg;0696-0059-air-ATR.JDX;;;0,41;0,07;15,63;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;60;1;0696-0060.jpg;0696-0060-air-ATR.JDX;;;0,55;0,09;-;multicolor;Fragment;Not Plastic;too weak intensity;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;61;1;0696-0061.jpg;0696-0061-air-ATR.JDX;;;0,55;0,11;11,33;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;696;62;1;0696-0062.jpg;0696-0062-air-ATR.JDX;;;1,09;0,31;31,76;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;1;1;0697-0001.jpg;0697-0001-air-ATR.JDX;;;17,59;55,98;12696,39;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;2;1;0697-0002.jpg;0697-0002-air-ATR.JDX;;;9,00;53,91;388,16;white;Sphere;PS;;Styrofoam;EPS;
Cha Tho;Rainy Season;Accumulation Sampling;697;3;1;0697-0003.jpg;0697-0003-air-ATR.JDX;;;2,07;1,93;-;white;Fragment;Not Plastic;inorganic matter;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;4;1;0697-0004.jpg;0697-0004-air-ATR.JDX;;;2,73;2,18;39,85;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;697;5;1;0697-0005.jpg;0697-0005-air-ATR.JDX;;;2,31;1,96;35,94;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;6;1;0697-0006.jpg;0697-0006-air-ATR.JDX;;;1,61;0,81;30,84;transparent;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;7;1;0697-0007.jpg;0697-0007-air-ATR.JDX;;;0,95;0,41;15,74;white;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;8;1;0697-0008.jpg;0697-0008-air-ATR.JDX;;;0,59;0,15;2,83;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;9;1;0697-0009.jpg;0697-0009-air-ATR.JDX;;;1,31;0,76;172,60;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;10;1;0697-0010.jpg;0697-0010-air-ATR.JDX;;;0,74;0,25;-;white;Fragment;Not Plastic;cellulose;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;11;1;0697-0011.jpg;0697-0011-air-ATR.JDX;;;0,65;0,27;-;yellow;Fragment;Not Plastic;inorganic matter;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;12;1;0697-0012.jpg;0697-0012-air-ATR.JDX;;;1,70;1,28;23,50;white;Sheet;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;13;1;0697-0013.jpg;0697-0013-air-ATR.JDX;?;;0,62;0,17;-;white;Fragment;Not Plastic;inorganic matter;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;14;1;0697-0014.jpg;0697-0014-air-ATR.JDX;;;0,99;0,56;-;black;Fragment;Not Plastic;inorganic matter;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;15;1;0697-0015.jpg;0697-0015-air-ATR.JDX;;;1,17;0,34;78,07;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;16;1;0697-0016.jpg;0697-0016-air-ATR.JDX;;;1,43;0,53;119,35;yellow;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;17;1;0697-0017.jpg;0697-0017-air-ATR.JDX;;;0,91;0,29;66,01;orange;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;18;1;0697-0018.jpg;0697-0018-air-ATR.JDX;;;0,86;0,35;36,00;blue;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;19;1;0697-0019.jpg;0697-0019-air-ATR.JDX;;;0,83;0,19;44,03;transparent;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;20;1;0697-0020.jpg;0697-0020-air-ATR.JDX;;;3,56;7,79;142,62;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;697;21;1;0697-0021.jpg;0697-0021-air-ATR.JDX;;;0,63;0,16;15,81;white;Sheet;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;22;1;0697-0022.jpg;0697-0022-air-ATR.JDX;;;1,33;0,51;115,05;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;23;1;0697-0023.jpg;0697-0023-air-ATR.JDX;;;0,66;0,25;25,07;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;24;1;0697-0024.jpg;0697-0024-air-ATR.JDX;;;0,54;0,16;16,35;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;25;1;0697-0025.jpg;0697-0025-air-ATR.JDX;?;;0,46;0,12;-;white;Fragment;Not Plastic;cellulose;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;26;1;0697-0026.jpg;0697-0026-air-ATR.JDX;;;0,67;0,18;-;white;Fragment;Not Plastic;cellulose;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;27;1;0697-0027.jpg;0697-0027-air-ATR.JDX;;;0,60;0,17;37,83;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;28;1;0697-0028.jpg;0697-0028-air-ATR.JDX;?;?;0,56;0,18;-;yellow;Fragment;Not Plastic;inorganic matter;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;29;1;0697-0029.jpg;0697-0029-air-ATR.JDX;;;2,57;1,07;241,83;yellow;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;30;1;0697-0030.jpg;0697-0030-air-ATR.JDX;;;2,29;2,38;90,37;orange;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;31;1;0697-0031.jpg;0697-0031-air-ATR.JDX;;;2,16;1,86;420,95;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;32;1;0697-0032.jpg;0697-0032-air-ATR.JDX;;;1,70;1,53;27,95;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;33;1;0697-0033.jpg;0697-0033-air-ATR.JDX;;;2,58;3,60;65,91;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;697;34;1;0697-0034.jpg;0697-0034-air-ATR.JDX;;;1,52;0,80;81,74;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;35;1;0697-0035.jpg;0697-0035-air-ATR.JDX;;;1,11;0,67;68,34;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;36;1;0697-0036.jpg;0697-0036-air-ATR.JDX;;;12,28;67,75;487,78;white;Fragment;PS;;Styrofoam;EPS;
Cha Tho;Rainy Season;Accumulation Sampling;697;37;1;0697-0037.jpg;0697-0037-air-ATR.JDX;;;2,07;1,48;150,86;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;38;1;0697-0038.jpg;0697-0038-air-ATR.JDX;;;2,86;1,15;259,83;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;39;1;0697-0039.jpg;0697-0039-air-ATR.JDX;;;1,87;1,72;31,40;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;40;1;0697-0040.jpg;0697-0040-air-ATR.JDX;;;1,79;1,86;34,06;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;41;1;0697-0041.jpg;0697-0041-air-ATR.JDX;;;2,37;2,89;52,91;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;697;42;1;0697-0042.jpg;0697-0042-air-ATR.JDX;;;3,41;4,50;459,64;red;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;43;1;0697-0043.jpg;0697-0043-air-ATR.JDX;;;1,23;0,74;76,00;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;44;1;0697-0044.jpg;0697-0044-air-ATR.JDX;;;2,51;2,78;50,80;white;Sheet;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;45;1;0697-0045.jpg;0697-0045-air-ATR.JDX;;;3,74;1,59;95,54;red;Fiber;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;46;1;0697-0046.jpg;0697-0046-air-ATR.JDX;;;1,66;1,16;21,16;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;697;47;1;0697-0047.jpg;0697-0047-air-ATR.JDX;;;2,10;1,45;147,95;red;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;48;1;0697-0048.jpg;0697-0048-air-ATR.JDX;;;4,52;1,84;110,58;green;Fiber;PP;;Artificial Turf;Injection-molded type;
Cha Tho;Rainy Season;Accumulation Sampling;697;49;1;0697-0049.jpg;0697-0049-air-ATR.JDX;;;3,51;2,22;284,25;white;Fiber;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;50;1;0697-0050.jpg;0697-0050-air-ATR.JDX;;;3,31;4,65;176,75;transparent;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;51;1;0697-0051.jpg;0697-0051-air-ATR.JDX;;;1,96;2,08;38,12;white;Fragment;PS;;Styrofoam;Unknown;
Cha Tho;Rainy Season;Accumulation Sampling;697;52;1;0697-0052.jpg;0697-0052-air-ATR.JDX;;;4,60;0,91;54,74;white;Fiber;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;53;1;0697-0053.jpg;0697-0053-air-ATR.JDX;;;2,33;2,75;104,59;orange;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;54;1;0697-0054.jpg;0697-0054-air-ATR.JDX;;;3,37;3,37;764,24;transparent;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;55;1;0697-0055.jpg;0697-0055-air-ATR.JDX;;;1,70;1,03;105,47;blue;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;56;1;0697-0056.jpg;0697-0056-air-ATR.JDX;;?;2,13;1,40;142,66;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;57;1;0697-0057.jpg;0697-0057-air-ATR.JDX;;;1,23;0,86;87,41;red;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;58;1;0697-0058.jpg;0697-0058-air-ATR.JDX;;;1,37;0,63;11,47;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;59;1;0697-0059.jpg;0697-0059-air-ATR.JDX;;;1,10;0,64;11,73;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;697;60;1;0697-0060.jpg;0697-0060-air-ATR.JDX;;;1,87;1,57;356,86;white;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;697;61;1;0697-0061.jpg;0697-0061-air-ATR.JDX;;;4,25;9,14;167,25;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;698;2;1;0698-0002.jpg;0698-0002-air-ATR.JDX;;;4,01;5,44;206,80;white;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;4;1;0698-0004.jpg;0698-0004-air-ATR.JDX;;;0,76;0,18;3,30;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Rainy Season;Accumulation Sampling;698;5;1;0698-0005.jpg;0698-0005-air-ATR.JDX;;;0,86;0,45;45,61;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;10;1;0698-0010.jpg;0698-0010-air-ATR.JDX;;;0,62;0,23;23,54;green;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;11;1;0698-0011.jpg;0698-0011-air-ATR.JDX;;;10,12;7,35;941,34;white;Fiber;PET;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;12;1;0698-0012.jpg;0698-0012-air-ATR.JDX;;;1,76;0,73;165,52;green;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;15;1;0698-0015.jpg;0698-0015-air-ATR.JDX;;;0,80;0,29;66,15;yellow;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;16;1;0698-0016.jpg;0698-0016-air-ATR.JDX;;;1,52;0,53;20,22;transparent;Sheet;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;17;1;0698-0017.jpg;0698-0017-air-ATR.JDX;;;0,37;0,04;4,11;white;Fragment;PP;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;18;1;0698-0018.jpg;0698-0018-air-ATR.JDX;;;0,89;0,22;50,07;yellow;Fragment;PE;;;;
Cha Tho;Rainy Season;Accumulation Sampling;698;19;1;0698-0019.jpg;0698-0019-air-ATR.JDX;;;0,89;0,25;57,13;yellow;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;3;1;0699-0003.jpg;0699-0003-air-ATR.JDX;;;1,19;0,22;-;green;Fragment;others;similar to PU, alkyd resin;;;
Vientiane;Rainy Season;Accumulation Sampling;699;4;1;0699-0004.jpg;0699-0004-air-ATR.JDX;;;1,78;1,35;136,86;white;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;5;1;0699-0005.jpg;0699-0005-air-ATR.JDX;;;0,79;0,26;26,07;blue;Sheet;PE;;;;Similar to blue tarpaulin
Vientiane;Rainy Season;Accumulation Sampling;699;6;1;0699-0006.jpg;0699-0006-air-ATR.JDX;;;2,80;1,98;450,05;white;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;8;1;0699-0008.jpg;0699-0008-air-ATR.JDX;;;0,49;0,14;-;white;Fragment;Not Plastic;too weak intensity;;;
Vientiane;Rainy Season;Accumulation Sampling;699;9;1;0699-0009.jpg;0699-0009-air-ATR.JDX;;;0,55;0,12;12,52;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;10;1;0699-0010.jpg;0699-0010-air-ATR.JDX;;;0,76;0,21;7,87;white;Sheet;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;11;1;0699-0011.jpg;0699-0011-air-ATR.JDX;;;0,91;0,43;97,23;white;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;12;1;0699-0012.jpg;0699-0012-air-ATR.JDX;;;1,00;0,49;-;white;Sheet;others;similar to PE;;;
Vientiane;Rainy Season;Accumulation Sampling;699;13;1;0699-0013.jpg;0699-0013-air-ATR.JDX;;;1,44;0,89;-;white;Sheet;others;similar to PE;;;
Vientiane;Rainy Season;Accumulation Sampling;699;14;1;0699-0014.jpg;0699-0014-air-ATR.JDX;;?;2,69;0,19;24,08;white;Fiber;Nylon;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;15;1;0699-0015.jpg;0699-0015-air-ATR.JDX;;;4,46;0,29;37,78;white;Fiber;Nylon;;;;Similar to fishing line
Vientiane;Rainy Season;Accumulation Sampling;699;16;1;0699-0016.jpg;0699-0016-air-ATR.JDX;;;1,10;0,40;91,15;red;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;17;1;0699-0017.jpg;0699-0017-air-ATR.JDX;;;0,37;0,04;-;black;Fragment;Not Plastic;no distinct peaks;;;
Vientiane;Rainy Season;Accumulation Sampling;699;18;1;0699-0018.jpg;0699-0018-air-ATR.JDX;;;0,98;0,57;57,57;white;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;19;1;0699-0019.jpg;0699-0019-air-ATR.JDX;;;1,19;0,70;12,89;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;699;20;1;0699-0020.jpg;0699-0020-air-ATR.JDX;;;0,71;0,24;55,06;blue;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;699;21;1;0699-0021.jpg;0699-0021-air-ATR.JDX;;;1,20;0,34;-;brown;Fragment;Not Plastic;Organic matter;;;
Vientiane;Rainy Season;Accumulation Sampling;699;22;1;0699-0022.jpg;0699-0022-air-ATR.JDX;;;0,68;0,22;22,46;transparent;Fragment;PP;;;;
Vientiane;Rainy Season;Regional Sampling;700;2;1;0700-0002.jpg;0700-0002-air-ATR.JDX;;?;2,43;0,47;28,43;white;Fiber;PP;;;;
Vientiane;Rainy Season;Regional Sampling;700;5;1;0700-0005.jpg;0700-0005-air-ATR.JDX;;;0,92;0,28;28,44;white;Fragment;PP;;;;
Vientiane;Rainy Season;Regional Sampling;700;6;1;0700-0006.jpg;0700-0006-air-ATR.JDX;;;6,63;1,57;201,53;white;Fiber;PET;;;;
